dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
lorenz63_rho38.13_s010:1210:800,lorenz63_rho38.13_s010,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 38.12528120466349, 'dt': 0.02}",1210,v1,1,800,18,0.0,False,-1.0150610510858574e-16,1.0,-0.26854567027585413,-0.9506336229916856,18.0,7.0,,False,0.9999597904598622,-0.010330075021168672,21.15336672742716,True,3.143160510593872,True,0.8823680191833195,True,0.399331740683834,0.0017857142857142857,5.548705768948165e-08,0.001,0.07394655941330557,0,1.3084018466446095,True,0.38376951626312344,0.6006682593161661,0.10183459412845193,,,,,1.0,0.9805784286871575,0.9522177352172545,0.9294308929289408,0.6823096985611992,0.022786842288313736
lorenz63_rho45.82_s011:1211:800,lorenz63_rho45.82_s011,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 45.819925284033594, 'dt': 0.02}",1211,v1,1,800,12,0.0,False,1.2688263138573217e-17,1.0,-0.24188853109022657,-0.8056501052904537,12.0,7.0,,False,0.9998653315348637,-0.04448302924605796,4.974951966941726,True,1.524453392038365,True,0.9692405896129379,True,0.5111588451522436,0.02142857142857143,1.9883996880482671e-07,0.001,0.12863672775990004,0,1.269428309962326,True,0.36361864990871595,0.48884115484775637,0.21122901720927031,,,,,1.0,0.7531302146405727,0.8935877676313798,0.8346618174653258,0.45438034844270264,0.058925950166054064
lorenz63_rho37.08_s012:1212:800,lorenz63_rho37.08_s012,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 37.08084305103426, 'dt': 0.02}",1212,v1,1,800,15,0.0,False,-5.075305255429287e-17,0.9999999999999999,-0.6069834246303469,-0.4416143445589533,15.0,7.0,,False,0.9999585701788711,-0.0113656968175051,22.531909099657884,True,2.6311586623391743,True,0.91557748546782,True,0.4440401711905055,0.0035714285714285713,2.4818947825080194e-08,0.001,0.6416740004524081,0,1.3002864200530129,True,0.3791374698345156,0.5559598288094945,0.1068041508492714,,,,,1.0,0.9490933994571477,1.223503339479356,0.9277213680805675,0.7269738302901764,0.2957819713987885
lorenz63_rho32.00_s013:1213:800,lorenz63_rho32.00_s013,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 31.996843241710575, 'dt': 0.02}",1213,v1,1,800,14,0.0,False,-2.5376526277146434e-17,1.0,-0.21071901065501022,-0.6940706763929736,14.0,8.0,,False,0.9999653431747025,-0.00895790592222434,23.89288038084829,True,1.4921643397380018,True,0.7887523736697886,True,0.47521019682696686,0.010714285714285714,1.0671041150874036e-08,0.001,0.014853487728195867,0,1.3440041000352068,True,0.3406211212663105,0.5247898031730331,0.09482912394154949,,,,,1.0,0.8838534620984929,1.216385162043281,1.0825117498870622,0.764235902621062,0.13387341215621884
lorenz63_rho39.49_s014:1214:800,lorenz63_rho39.49_s014,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 39.492658392075846, 'dt': 0.02}",1214,v1,1,800,14,0.0,False,2.2204460492503132e-17,1.0,0.056259941285343194,-0.9794760365198361,14.0,7.0,,False,0.9999233071126606,-0.026234484111473,8.538295198078988,True,2.683963478562795,True,0.9225622041407098,True,0.49053814873425344,0.0035714285714285713,6.935539341917495e-08,0.001,0.2314944594657492,0,1.2931464161491921,True,0.3681139579457495,0.5094618512657465,0.16220720390541343,,,,,1.0,0.8041303273372218,0.7884869588561205,0.9304032022738329,0.45016478835177637,-0.14191624341771236
lorenz63_rho26.04_s015:1215:800,lorenz63_rho26.04_s015,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 26.04017872087106, 'dt': 0.02}",1215,v1,1,800,14,0.0,False,2.5376526277146434e-17,1.0,-0.41093301584317754,-0.2087343164823423,14.0,15.0,,False,0.9999798008848197,-0.0068926461952566465,24.380636002353597,True,2.0397644036056266,True,0.9738838146633262,True,0.5017687546258215,0.005357142857142857,1.8550917095133173e-09,0.001,0.7387258298701994,0,1.3694688030914637,True,0.3393087008288017,0.4982312453741785,0.08314352236005466,,,,,1.0,0.6332297349048839,0.8076002550449711,0.6590052055367717,0.2076938113980302,0.14859504950819946
lorenz63_rho32.84_s016:1216:800,lorenz63_rho32.84_s016,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 32.83907685700758, 'dt': 0.02}",1216,v1,1,800,13,0.0,False,1.2688263138573217e-17,1.0,0.02004291543160028,-0.631817380219434,13.0,8.0,,False,0.9999472634881984,-0.02725813732647553,10.698147548531626,True,2.7523480322529132,True,0.705971447345587,True,0.4456454108262919,0.014285714285714285,9.565764347951712e-09,0.001,0.09362473085829102,0,1.3560976466627916,True,0.34587970248171107,0.5543545891737081,0.16526001887412808,,,,,1.0,0.7425353794776773,1.0053745735519866,0.861764290466195,0.4001425727890675,0.1436102830857916
lorenz63_rho34.38_s017:1217:800,lorenz63_rho34.38_s017,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 34.38032221322845, 'dt': 0.02}",1217,v1,1,800,13,0.0,False,1.2688263138573217e-17,0.9999999999999999,-0.13580886865458408,-0.7262078749496421,13.0,8.0,,False,0.99997853211091,-0.006077653009624928,23.64206847282659,True,2.8382869982206316,True,0.9359733489263745,True,0.514695609180804,0.007142857142857143,9.875529938562235e-09,0.001,0.7813013230079603,0,1.3393085303960623,True,0.3472968301910701,0.48530439081919596,0.07809686868700255,,,,,1.0,0.7692335943587782,1.1191558627600422,1.0042003269175357,0.6533993862434095,0.1149555358425065
lorenz63_rho41.93_s018:1218:800,lorenz63_rho41.93_s018,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 41.93005020030397, 'dt': 0.02}",1218,v1,1,800,12,0.0,False,3.8064789415719653e-17,1.0,-0.5599568882293489,-0.42125949449103395,12.0,7.0,,False,0.9999394900756274,-0.01095005496229906,24.25912262699786,True,3.8771567599233365,True,0.9550451867848375,True,0.46253110384225044,0.0035714285714285713,1.9328555377969523e-07,0.001,0.8076134444717831,0,1.2614431704560745,True,0.37511370524568244,0.5374688961577496,0.10493123885036147,,,,,1.0,0.7609153544364683,0.9290788357494151,0.854239372800605,0.5710014353683981,0.07483946294881005
lorenz63_rho22.98_s019:1219:800,lorenz63_rho22.98_s019,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 22.975296916335882, 'dt': 0.02}",1219,v1,1,800,7,0.0,False,-2.061842760018148e-16,1.0,-0.10868561324643303,-1.344427819631581,7.0,8.0,,False,0.9999951520288557,-0.019084097979688908,14.503074279959394,True,,False,0.49571522932899037,True,0.15806289995817363,0.02857142857142857,5.619856733521327e-11,0.001,0.95,0,0.9530566776761643,True,0.37978602255928334,0.8419371000418263,0.13816275167653988,,,,,1.0,0.0043469621653960165,0.026103535824365722,0.6875007908738122,0.1431205225089274,-0.6613972550494465
rossler_c8.73_s000:1300:800,rossler_c8.73_s000,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.728587708214093, 'dt': 0.05}",1300,v1,1,800,21,0.0,False,-6.026924990822278e-17,1.0,0.3474780088247694,0.6980569035326782,21.0,19.0,,False,0.9999990152477385,-0.007616236723154701,8.66988079166738,True,0.18708421425251115,True,0.0616970673935424,True,0.38060743456947227,0.008928571428571428,1.640111240450072e-08,0.001,0.95,0,1.6921949161654464,True,0.2809667418526206,0.6193925654305277,0.08727669491574629,,,,,1.0,0.2816122706139671,0.24917253664496913,0.7487678760024926,0.5305336623030134,-0.4995953393575235
rossler_c7.94_s001:1301:800,rossler_c7.94_s001,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 7.940797373350975, 'dt': 0.05}",1301,v1,1,800,22,0.0,False,-5.709718412357947e-17,1.0,0.1647822028776527,-0.7337519113991529,22.0,15.0,,False,0.9999993788430429,-0.0070608809072177925,20.553526241350593,True,0.08561040038881342,True,-0.0315752955476261,True,0.2878608256492757,0.008928571428571428,3.287397681495426e-09,0.001,0.9129315217137693,0,1.7254566669953375,True,0.2783180762847635,0.7121391743507244,0.08403274400003179,,,,,1.0,0.307989037328115,2.0,1.9627377090762075,0.5230234129714699,0.03726229092379252
rossler_c4.05_s002:1302:800,rossler_c4.05_s002,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 4.049681383698401, 'dt': 0.05}",1302,v1,1,800,22,0.0,False,3.172065784643304e-17,1.0,0.2745209855127033,-1.135923947830407,22.0,17.0,,False,0.9999982813774478,-0.0025269258295929076,26.644158633778314,True,,False,-0.16511389821364533,True,0.22852857246567088,0.008928571428571428,2.9083894318069674e-11,0.001,0.95,0,1.772480211306301,True,0.2762308860953131,0.7714714275343291,0.0502856286839994,,,,,1.0,0.3381527242020347,0.23836015452504625,0.7959604005933825,0.21954867203837128,-0.5576002460683362
rossler_c7.60_s003:1303:800,rossler_c7.60_s003,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 7.604459490983908, 'dt': 0.05}",1303,v1,1,800,21,0.0,False,-1.586032892321652e-17,1.0,0.23674065754506385,-0.774628548569722,21.0,21.0,,False,0.9998457635387152,-0.031925050188394866,14.254961821482127,True,,False,0.10762879908370981,True,0.1903808155866974,0.008928571428571428,7.008911478360117e-10,0.001,0.95,0,1.7016514914842973,True,0.27593772905413916,0.8096191844133026,0.17910691401975407,,,,,1.0,0.4410937397030505,0.9077591916762336,1.952458081711535,0.3770055937077606,-1.0446988900353014
rossler_c6.23_s004:1304:800,rossler_c6.23_s004,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 6.2264678394399, 'dt': 0.05}",1304,v1,1,800,22,0.0,False,-1.2688263138573217e-17,1.0,0.32662680503886754,-0.388116936148025,22.0,24.0,,False,0.9999995610255831,-0.0029499541392485895,19.191786793565395,True,0.07426641244807487,True,-0.09786330827970928,True,0.2538504460080335,0.008928571428571428,5.195518881154833e-10,0.001,0.933296139810485,0,1.6738335586934034,True,0.2731200600057877,0.7461495539919665,0.0543175212400705,,,,,1.0,0.49154736839189805,0.3826849460748569,0.6449230240810725,0.27741000662698934,-0.26223807800621557
rossler_c8.89_s005:1305:800,rossler_c8.89_s005,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.89171826494088, 'dt': 0.05}",1305,v1,1,800,21,0.0,False,-6.3441315692866086e-18,1.0,0.3939817412588955,-0.06706924670508219,21.0,22.0,,False,0.9999991932971327,-0.0032224498093909038,11.958031164794585,True,0.19156072575885866,True,-0.14971445847462816,True,0.3350614696159043,0.008928571428571428,9.091295164578083e-09,0.001,0.9419741861717548,0,1.727884864774734,True,0.2808025021651588,0.6649385303840958,0.05677373082912726,,,,,1.0,0.5250754800720451,0.42162792722755565,0.6037515103847855,0.2599451391604731,-0.18212358315722982
rossler_c8.13_s006:1306:800,rossler_c8.13_s006,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.130237175464792, 'dt': 0.05}",1306,v1,1,800,21,0.0,False,-1.2688263138573217e-17,0.9999999999999999,0.401269745236024,0.2660660693540642,21.0,21.0,,False,0.9999992860698428,-0.0033280262110082504,14.926819473380345,True,0.12330181901269849,True,-0.010419613201244118,True,0.3499371049758169,0.008928571428571428,6.970439631802807e-09,0.001,0.9346862750898517,0,1.6990428786523717,True,0.2820681362226782,0.6500628950241831,0.05769523499532279,,,,,1.0,0.4772453296584167,0.4182531047923453,0.6308638508576438,0.2365479070258677,-0.21261074606529856
rossler_c6.96_s007:1307:800,rossler_c6.96_s007,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 6.9600652713407305, 'dt': 0.05}",1307,v1,1,800,21,0.0,False,1.2688263138573217e-17,1.0,0.3203463715508285,0.2617946848698858,21.0,13.0,,False,0.9999992956018214,-0.00758193369943716,11.883448704627991,True,,False,-0.2258357738180895,True,0.2883652524840421,0.008928571428571428,2.139990111371868e-09,0.001,0.95,0,1.6814448633853865,True,0.27600789931831354,0.7116347475159579,0.08707834459620652,,,,,1.0,0.20611424772881892,0.27777482774645035,0.687716811953052,0.3327778195665272,-0.40994198420660166
rossler_c5.57_s008:1308:800,rossler_c5.57_s008,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 5.566355712147696, 'dt': 0.05}",1308,v1,1,800,21,0.0,False,1.9032394707859827e-17,1.0,0.29112320146795834,-0.4043810693175951,21.0,22.0,,False,0.9999995250968082,-0.0030545356268084634,20.43977741960047,True,0.070234801759883,True,-0.032296162828538616,True,0.2632111601813462,0.008928571428571428,3.3180716557095635e-10,0.001,0.95,0,1.6618638243324693,True,0.2766955638521917,0.7367888398186537,0.05527214967775613,,,,,1.0,0.592871118081789,0.4731861061171106,0.6700180989910193,0.3407215237783621,-0.19683199287390868
rossler_c5.22_s009:1309:800,rossler_c5.22_s009,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 5.221581995019649, 'dt': 0.05}",1309,v1,1,800,21,0.0,False,-1.9032394707859827e-17,1.0,0.27230917123019094,-0.516018486372912,21.0,15.0,,False,0.9999995118758128,-0.0026579449346032513,29.97953125995133,True,0.10994122574066562,True,-0.06428122995906667,True,0.2638317323736893,0.008928571428571428,2.514902413147948e-10,0.001,0.95,0,1.6706845110588113,True,0.276485793304477,0.7361682676263107,0.05155999475165259,,,,,1.0,0.5488447186434138,0.4428560943846481,0.7438119509050732,0.28555502569041025,-0.3009558565204251
rossler_c4.90_s010:1310:800,rossler_c4.90_s010,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 4.902192952376085, 'dt': 0.05}",1310,v1,1,800,22,0.0,False,2.8548592061789737e-17,1.0,0.23315664557719018,-1.024952381620054,22.0,16.0,,False,0.9999995993577291,-0.0037502067947216,20.788564073487077,True,0.07590200573470535,True,-0.14657527347791546,True,0.21556053310682885,0.008928571428571428,7.919491747685299e-11,0.001,0.9478296743094733,0,1.718802659064487,True,0.27729634812196796,0.7844394668931711,0.061242203071023904,,,,,1.0,0.1481598629456404,0.16900546032322017,0.8633707878731242,0.21086061982253965,-0.694365327549904
rossler_c8.37_s011:1311:800,rossler_c8.37_s011,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.37081495434466, 'dt': 0.05}",1311,v1,1,800,20,0.0,False,1.2688263138573217e-17,1.0,0.31752487872063767,0.7450306513089302,20.0,22.0,,False,0.999999059462401,-0.005538842846151026,9.336508345189596,True,0.13212325079822274,True,0.02914891158967084,True,0.3865006304456661,0.008928571428571428,1.4233760426456237e-08,0.001,0.95,0,1.6764226295799014,True,0.28213215437838884,0.6134993695543338,0.0744297211048789,,,,,1.0,0.2443306749960251,0.33233848907988167,0.671921048326289,0.3933306378487578,-0.3395825592464073
rossler_c6.39_s012:1312:800,rossler_c6.39_s012,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 6.392342994896456, 'dt': 0.05}",1312,v1,1,800,22,0.0,False,1.2688263138573217e-17,0.9999999999999999,0.3587853601742798,-0.23106993925892816,22.0,20.0,,False,0.9999995336237572,-0.002662765215161289,20.220907101299964,True,0.10384284626923117,True,-0.030626906695675395,True,0.26082067961093897,0.008928571428571428,6.787110579677766e-10,0.001,0.938968160246609,0,1.6728008011073516,True,0.2728059693140439,0.7391793203890611,0.05160650725833079,,,,,1.0,0.7664747539485006,0.5362882715558992,0.8991301205895875,0.4312478030878029,-0.3628418490336883
rossler_c5.85_s013:1313:800,rossler_c5.85_s013,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 5.853300357140465, 'dt': 0.05}",1313,v1,1,800,22,0.0,False,3.172065784643304e-17,1.0,0.29522384871542146,-0.4641176866360617,22.0,25.0,,False,0.9999995614750335,-0.0028303812139529594,19.805244623224972,True,0.07571959329343139,True,-0.005557540550341036,True,0.2536084402294417,0.008928571428571428,3.6367813041720433e-10,0.001,0.9394716470762142,0,1.6685843232360527,True,0.2768633108905668,0.7463915597705584,0.05320544839505983,,,,,1.0,0.3613337712701627,0.2961862577120878,0.5813206919898267,0.2132896469659317,-0.28513443427773894
rossler_c6.57_s014:1314:800,rossler_c6.57_s014,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 6.56554055317696, 'dt': 0.05}",1314,v1,1,800,21,0.0,False,0.0,1.0,0.3802295390455526,0.02188829611881271,21.0,17.0,,False,0.9999994794267828,-0.00249940588141373,24.684391317072777,True,0.13128104126777826,True,-0.045988243079050195,True,0.271515530189004,0.008928571428571428,9.694956014519762e-10,0.001,0.9488070056863426,0,1.671252543581961,True,0.27688427493741885,0.728484469810996,0.04999926454089998,,,,,1.0,0.4147741088084981,0.38825566408673073,0.6928796188226918,0.23727015107611327,-0.30462395473596104
rossler_c4.51_s015:1315:800,rossler_c4.51_s015,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 4.510933186290975, 'dt': 0.05}",1315,v1,1,800,21,0.0,False,1.2688263138573217e-17,0.9999999999999999,0.26474014536948476,-1.0234307950856316,21.0,21.0,,False,0.999981594000579,-0.007780609990480358,19.80624978465427,True,,False,-0.07098216842710572,True,0.19452576491488505,0.008928571428571428,4.9100237143634645e-11,0.001,0.95,0,1.7440713374942256,True,0.275537779671911,0.805474235085115,0.08831203762738934,,,,,1.0,0.12448340412596726,0.2874150879639763,0.3698677723717321,0.18617608207375982,-0.08245268440775577
rossler_c5.43_s016:1316:800,rossler_c5.43_s016,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 5.4289497090628025, 'dt': 0.05}",1316,v1,1,800,21,0.0,False,-2.2204460492503132e-17,1.0,0.28318096785366453,-0.4019860392629142,21.0,15.0,,False,0.9999995110046866,-0.0028911550039040224,24.46787169988152,True,0.08057911845389694,True,-0.18582197920687826,True,0.26691256405122,0.008928571428571428,3.1701273409500305e-10,0.001,0.95,0,1.6617803296374878,True,0.2756239848637538,0.73308743594878,0.053774008584234895,,,,,1.0,0.5891698944651744,0.4666723251151961,0.7390969492277204,0.2991128569291965,-0.2724246241125243
rossler_c7.34_s017:1317:800,rossler_c7.34_s017,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 7.3378631982300435, 'dt': 0.05}",1317,v1,1,800,22,0.0,False,0.0,1.0,0.3578392448215531,-0.7440333703471347,22.0,16.0,,False,0.9999995135808041,-0.00196209342509579,32.53239207388613,True,0.1309250761314699,True,-0.061397714586954824,True,0.227813950299362,0.008928571428571428,7.96351392745982e-10,0.001,0.935668474346492,0,1.7290546396739546,True,0.2758337033475537,0.772186049700638,0.04430101403231834,,,,,1.0,0.540615892411179,0.38742855083388095,0.5770332781544407,0.3358310379579307,-0.18960472732055977
rossler_c7.08_s018:1318:800,rossler_c7.08_s018,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 7.075946000832461, 'dt': 0.05}",1318,v1,1,800,21,0.0,False,0.0,1.0,0.333692419380851,0.17510206783684534,21.0,14.0,,False,0.9999992848201595,-0.0077392654785143344,11.04144751613842,True,,False,0.009595187308861143,True,0.28234282280405276,0.008928571428571428,2.1048509924217974e-09,0.001,0.95,0,1.6895770563542614,True,0.2750831440284972,0.7176571771959472,0.08797715986751814,,,,,1.0,0.20509865125489024,0.2717061178439426,0.6814884327778831,0.3355817073112267,-0.40978231493394046
rossler_c4.43_s019:1319:800,rossler_c4.43_s019,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 4.426819812746878, 'dt': 0.05}",1319,v1,1,800,21,0.0,False,3.172065784643304e-17,1.0,0.26747059459964895,-1.0286027392638148,21.0,20.0,,False,0.9999898701197081,-0.005354513157189711,22.942699241480852,True,0.01634805793328207,True,-0.04656591008201591,True,0.20600069217476974,0.008928571428571428,4.689041413641626e-11,0.001,0.95,0,1.750288427275204,True,0.27561756627513045,0.7939993078252303,0.0732437235364345,,,,,1.0,0.1653259283866718,0.23936935435883974,0.4829611826929748,0.1735647835418484,-0.24359182833413504
logistic_r3.7811_s000:1400:800,logistic_r3.7811_s000,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.781138877888553}",1400,v1,1,800,2,0.0,False,5.630416767741865e-17,1.0,-0.5353775248312044,-1.0114674240312351,2.0,8.0,,False,0.48938861127702593,0.5072473515227445,11.30992771392722,True,0.4357534063253004,True,0.9943106900923249,True,0.8095077624127635,0.46428571428571425,0.2803885673722027,0.001,0.9289137080643146,0,0.21356050985841618,True,0.5876617977506003,0.19049223758723655,0.058000320690747634,0.4294820159444342,,,,1.0,0.9577774007962133,0.8876297808932987,0.5197594680224595,0.06869137490964973,0.36787031287083916
logistic_r3.7298_s001:1401:800,logistic_r3.7298_s001,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.7297734489437127}",1401,v1,1,800,4,0.0,False,3.7509677903407074e-16,1.0,-0.6907468644867777,-0.669269746934614,4.0,11.0,,False,0.5250282124908842,0.47302749368293984,10.755527363175538,True,0.3819437937108211,True,0.9994814616692047,True,0.8219254174427534,0.4589285714285714,0.2869966875346053,0.001,0.9029553872514374,0,0.13509775991327103,True,0.5688029295011602,0.17807458255724662,0.04409414730070214,0.38640476886531117,,,,1.0,0.971776149478679,0.9516138304914091,0.6578411883914298,0.26628733507070607,0.29377264209997933
logistic_r3.9605_s002:1402:800,logistic_r3.9605_s002,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.960475125885846}",1402,v1,1,800,1,0.0,False,-2.91830052187184e-16,1.0,0.5509006599232769,-1.247865849025516,1.0,2.0,,False,0.9999999999999012,-0.0002942618520231921,316.0617262781493,True,,False,-0.05050833258123796,True,0.22622660685027227,0.25,1.0032526065756566e-15,0.001,0.001,0,0.009731011888904798,True,0.43620706446955015,0.7737733931497277,0.017154062262972912,-0.17691306699066509,,,,0.0,2.862541768443574e-12,6.965038365394176e-08,2.790291534013988e-05,0.006141745300241208,-2.783326495648594e-05
logistic_r3.9984_s003:1403:800,logistic_r3.9984_s003,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.9983832795220877}",1403,v1,1,800,1,0.0,False,1.3481279584734043e-16,1.0,-0.026726563003979326,-1.492415313916145,1.0,11.0,,False,0.02135112987956933,0.973943350263954,1.7025223177356659,True,0.6527251112327864,True,0.999148827461759,True,0.918785677567342,0.225,0.5060925576009666,0.001,0.95,0,0.38634602213664115,True,0.7341447183427762,0.08121432243265803,0.06859679188181231,0.6732961641261972,,,,1.0,1.0368551682855647,0.9734365798531869,0.5982196244692515,0.04634931818113993,0.3752169553839354
logistic_r3.8279_s004:1404:800,logistic_r3.8279_s004,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.8278528833600993}",1404,v1,1,800,2,0.0,False,-3.9650822308041307e-16,1.0,-0.19487009327334914,-1.3729018572109695,2.0,21.0,,False,0.6934468469016494,0.3046439937544493,12.463222738383667,True,0.30673697043062437,True,0.9910986624702052,True,0.7555608916873806,0.34285714285714286,0.19337113800976038,0.001,0.8961154681050796,0,0.39564054703328927,True,0.5465139824797639,0.2444391083126194,0.043693927998079696,0.32090127543715113,,,,1.0,1.0423289095455996,0.9963207197957522,0.6563447847535093,0.18728936529181328,0.3399759350422429
logistic_r3.9325_s005:1405:800,logistic_r3.9325_s005,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.9324702683124544}",1405,v1,1,800,1,0.0,False,1.64154404355291e-16,1.0,-0.32553488449793083,-1.2718818228520294,1.0,9.0,,False,0.2048102266724222,0.7894432613607328,6.451112232618361,True,0.5258808613126897,True,0.9971834590484999,True,0.897111192292384,0.35357142857142854,0.44082701449180467,0.001,0.7855824646912941,0,0.24375308270565363,True,0.7243678737692697,0.10288880770761599,0.07580575154198323,0.530808694172206,,,,1.0,0.9076850801235078,0.902602474253329,0.484363245801315,0.043299562578410764,0.41823922845201394
logistic_r3.8640_s006:1406:800,logistic_r3.8640_s006,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.863961975860284}",1406,v1,1,800,2,0.0,False,-4.2188474935755947e-16,1.0,-0.27065444244658854,-1.328337944859447,2.0,14.0,,False,0.6072500457624864,0.38892124017428864,12.36166602213008,True,0.43467918012403056,True,0.9987307733556791,True,0.8175400078540961,0.3357142857142857,0.29124642818341434,0.001,0.06928457813388685,0,0.42833697863443754,True,0.6975484058160691,0.18245999214590392,0.06187660352043386,0.42290597061057933,,,,1.0,0.7457736926776847,0.716115185289785,0.5615202814447836,0.13259222105433702,0.1545949038450014
logistic_r3.6165_s007:1407:800,logistic_r3.6165_s007,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.6165094436771197}",1407,v1,1,800,186,0.0,False,3.187926113566521e-16,1.0,-0.2108349687299527,-1.664939770851541,186.0,3.0,,False,0.9240463164489692,0.07518222002138197,23.060418138487687,True,0.21801533118071922,True,0.674146142457949,True,0.2571883384361031,0.5,0.029126392672453164,0.001,0.6813188614701801,0,0.021650758670869994,True,0.4705944892418118,0.7428116615638969,0.02777523230593797,0.21402444928304226,,,,1.0,0.3504786009645526,0.3495804474387166,0.3600733854119226,0.36955485877965955,-0.010492937973205996
logistic_r3.6226_s008:1408:800,logistic_r3.6226_s008,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.622567294516247}",1408,v1,1,800,186,0.0,False,1.9032394707859825e-16,1.0,-0.24486365040331146,-1.606330571595427,186.0,3.0,,False,0.9351997075498907,0.06296727482229147,30.04898191307214,True,0.21056312223277612,True,0.672999602034662,True,0.2672513314086011,0.5,0.038542290493955564,0.001,0.80867772699988,0,0.027198804272814174,True,0.48084621241966774,0.7327486685913989,0.042813755124000034,0.21728064154502544,,,,1.0,0.40270946540812297,0.410614107448429,0.3965967150822868,0.40196511824240644,0.014017392366142245
logistic_r3.6491_s009:1409:800,logistic_r3.6491_s009,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.64912117198473}",1409,v1,1,800,186,0.0,False,2.1966555558654884e-16,1.0,-0.4123176207534139,-1.295777461244828,186.0,7.0,,False,0.8670507724922821,0.1304044620675583,18.91461539075805,True,0.21126587615168468,True,0.2698659992473156,True,0.3765703464675848,0.5,0.07081828741421536,0.001,0.7003376292849909,0,0.037898548920377625,True,0.4907301054160311,0.6234296535324152,0.050445668200149237,0.23202905514421687,,,,1.0,0.44425160325536384,0.5249479444356503,0.48526171057072975,0.4433325951369076,0.03968623386492054
